gene_id	gene_name	number_of_cells_expressed
ENSG00000283463	HSFX4	3776
ENSG00000279995	ENSG00000279995.1	3776
ENSG00000170162	VGLL2	3776
ENSG00000254596	ENSG00000254596.1	3774
ENSG00000255093	ENSG00000255093.2	3773
ENSG00000169618	PROKR1	3773
ENSG00000228056	CFL1P3	3773
ENSG00000264484	RN7SL697P	3772
ENSG00000260887	CASC22	3771
ENSG00000224916	APOC4-APOC2	3771
ENSG00000278001	ENSG00000278001.1	3770
ENSG00000259632	ENSG00000259632.2	3768
ENSG00000264695	ENSG00000264695.1	3768
ENSG00000249201	TERLR1	3768
ENSG00000221063	MIR1296	3767
ENSG00000270614	ENSG00000270614.1	3767
ENSG00000239975	IGKV1D-33	3765
ENSG00000214593	ENSG00000214593.3	3764
ENSG00000267052	ENSG00000267052.3	3763
ENSG00000255151	GLYATL1B	3763
ENSG00000255358	NDUFAF2P2	3756
ENSG00000232638	ENSG00000232638.1	3756
ENSG00000235289	BRD7P6	3756
ENSG00000224329	LINC00297	3756
ENSG00000283304	LINC02183	3756
ENSG00000269970	ENSG00000269970.1	3754
ENSG00000221977	OR4E2	3754
ENSG00000232699	BDH2P1	3752
ENSG00000261117	ENSG00000261117.1	3752
ENSG00000227725	POLR2MP1	3749
ENSG00000235197	ZNF33CP	3749
ENSG00000236253	SLC25A3P1	3749
ENSG00000283355	ENSG00000283355.1	3748
ENSG00000259198	ENSG00000259198.1	3748
ENSG00000204613	TRIM10	3746
ENSG00000279706	ENSG00000279706.1	3745
ENSG00000287892	ENSG00000287892.1	3743
ENSG00000266920	ACTBP9	3743
ENSG00000250526	CCT6P2	3743
ENSG00000213222	TOMM40P4	3742
ENSG00000254984	FTLP6	3742
ENSG00000237282	LINC00851	3740
ENSG00000253927	ENSG00000253927.1	3739
ENSG00000271138	IGLVIVOR22-1	3739
ENSG00000258437	ENSG00000258437.1	3739
ENSG00000224027	ENSG00000224027.1	3737
ENSG00000103355	PRSS33	3737
ENSG00000280129	ENSG00000280129.1	3735
ENSG00000240478	ENSG00000240478.1	3733
ENSG00000233892	PAIP1P1	3731
ENSG00000223138	RNA5SP450	3730
ENSG00000253339	ENSG00000253339.4	3730
ENSG00000258202	ENSG00000258202.1	3729
ENSG00000244710	RN7SL47P	3729
ENSG00000204872	NAT8B	3728
ENSG00000287654	ENSG00000287654.1	3727
ENSG00000217767	NDUFAB1P1	3727
ENSG00000277260	FAM74A7	3724
ENSG00000235013	COX20P2	3724
ENSG00000207732	MIR218-1	3723
ENSG00000237874	ENSG00000237874.2	3723
ENSG00000272153	ENSG00000272153.1	3722
ENSG00000255301	ENSG00000255301.1	3722
ENSG00000259059	PEBP1P1	3722
ENSG00000236860	RPL39P29	3721
ENSG00000268447	SSX2B	3720
ENSG00000213695	RPS7P14	3719
ENSG00000226544	RPL7P22	3719
ENSG00000241217	RN7SL809P	3719
ENSG00000135569	TAAR5	3718
ENSG00000232353	ENSG00000232353.5	3718
ENSG00000286498	ENSG00000286498.1	3716
ENSG00000259914	ENSG00000259914.1	3715
ENSG00000283051	LINC01668	3713
ENSG00000236717	ENSG00000236717.2	3713
ENSG00000255260	ENSG00000255260.1	3713
ENSG00000235339	GEMIN2P2	3712
ENSG00000213830	CFL1P5	3712
ENSG00000232456	FAM131C2P	3711
ENSG00000207523	SNORA66	3710
ENSG00000286759	ENSG00000286759.1	3709
ENSG00000268670	ENSG00000268670.1	3707
ENSG00000236724	ENSG00000236724.1	3706
ENSG00000225522	ENSG00000225522.2	3706
ENSG00000256844	BORCS8P1	3705
ENSG00000159527	PGLYRP3	3704
ENSG00000225726	ENSG00000225726.1	3701
ENSG00000288063	ENSG00000288063.1	3701
ENSG00000229241	PNPT1P1	3701
ENSG00000227935	ENSG00000227935.1	3699
ENSG00000239627	RPL12P20	3699
ENSG00000234311	LINC03068	3699
ENSG00000177553	C1orf167-AS1	3698
ENSG00000259182	ENSG00000259182.5	3697
ENSG00000253648	ENSG00000253648.1	3697
ENSG00000235145	RPSAP16	3695
ENSG00000235659	ENSG00000235659.1	3694
ENSG00000265664	ENSG00000265664.1	3694
ENSG00000250765	SEPTIN14P5	3693
ENSG00000259236	GOLGA8VP	3692
ENSG00000265948	ENSG00000265948.1	3692
ENSG00000257179	HMGN2P6	3692
ENSG00000207725	MIR222	3692
ENSG00000184274	LINC00315	3691
ENSG00000223530	ENSG00000223530.1	3689
ENSG00000269444	ENSG00000269444.1	3688
ENSG00000237827	RPS15AP29	3688
ENSG00000226601	ENSG00000226601.1	3687
ENSG00000224832	LINC01689	3685
ENSG00000237685	ENSG00000237685.1	3684
ENSG00000236484	RRM2P2	3684
ENSG00000224236	MRRFP1	3683
ENSG00000242614	RN7SL164P	3682
ENSG00000260568	ENSG00000260568.1	3681
ENSG00000209042	SNORD12C	3681
ENSG00000257121	ENSG00000257121.1	3681
ENSG00000256557	ENSG00000256557.1	3680
ENSG00000201813	RNU6-915P	3679
ENSG00000254208	ENSG00000254208.1	3678
ENSG00000226590	UBE2V1P10	3677
ENSG00000197110	IFNL3	3677
ENSG00000227512	ENSG00000227512.1	3677
ENSG00000226147	TUBBP10	3676
ENSG00000227069	CNN2P2	3676
ENSG00000249219	ENSG00000249219.1	3674
ENSG00000277971	ENSG00000277971.1	3674
ENSG00000235054	LINC01777	3673
ENSG00000279985	ENSG00000279985.1	3672
ENSG00000164556	FAM183BP	3672
ENSG00000266613	COP1P1	3668
ENSG00000211768	TRBJ2-4	3667
ENSG00000242083	RPL7AP31	3666
ENSG00000254688	ENSG00000254688.1	3666
ENSG00000279528	ENSG00000279528.1	3665
ENSG00000179300	RTL3	3664
ENSG00000275162	ENSG00000275162.1	3664
ENSG00000201901	RN7SKP48	3664
ENSG00000227589	TP73-AS3	3663
ENSG00000244510	ENSG00000244510.2	3662
ENSG00000260704	LINC00543	3660
ENSG00000237786	GFOD1-AS1	3659
ENSG00000223575	RBMX2P3	3659
ENSG00000219222	RPL12P47	3657
ENSG00000287435	ENSG00000287435.1	3657
ENSG00000214917	ENSG00000214917.3	3656
ENSG00000257262	ENSG00000257262.1	3656
ENSG00000280274	ENSG00000280274.1	3656
ENSG00000205884	DEFB136	3656
ENSG00000177174	OR14C36	3655
ENSG00000187857	OR6C75	3655
ENSG00000225026	PFDN1P1	3654
ENSG00000275194	FAM9CP1	3653
ENSG00000248578	NPM1P21	3651
ENSG00000241520	ENSG00000241520.1	3650
ENSG00000252620	RNU6ATAC24P	3649
ENSG00000242121	RN7SL267P	3649
ENSG00000286842	ENSG00000286842.1	3648
ENSG00000266114	ENSG00000266114.1	3648
ENSG00000282304	ENSG00000282304.1	3647
ENSG00000171989	LDHAL6B	3647
ENSG00000248107	LINC02039	3646
ENSG00000152591	DSPP	3645
ENSG00000267319	SELENOKP1	3645
ENSG00000095981	KCNK16	3645
ENSG00000159184	HOXB13	3642
ENSG00000277447	ENSG00000277447.1	3641
ENSG00000228638	FCF1P2	3640
ENSG00000213488	ENSG00000213488.4	3640
ENSG00000213075	RPL31P11	3640
ENSG00000205847	OR7E91P_ENSG00000205847	3639
ENSG00000231830	ENSG00000231830.1	3638
ENSG00000260996	ENSG00000260996.1	3636
ENSG00000229335	DANT1	3635
ENSG00000271736	LINC02772	3633
ENSG00000212607	SNORA3B	3632
ENSG00000275063	ENSG00000275063.1	3632
ENSG00000279265	ENSG00000279265.1	3631
ENSG00000263535	AK4P1	3631
ENSG00000206605	RNU6-946P	3631
ENSG00000184844	CYCSP45	3629
ENSG00000244249	RPS2P19	3629
ENSG00000220105	ENSG00000220105.2	3628
ENSG00000287819	ENSG00000287819.1	3628
ENSG00000253269	ENSG00000253269.1	3626
ENSG00000235299	MRPL53P1	3625
ENSG00000213003	BTF3P12	3623
ENSG00000225533	PAWRP1	3623
ENSG00000264519	RN7SL596P	3623
ENSG00000250848	PPP4R2P1	3620
ENSG00000227154	MKRN6P	3619
ENSG00000259512	HNRNPA1P5	3619
ENSG00000232035	ENSG00000232035.1	3619
ENSG00000279982	ENSG00000279982.1	3619
ENSG00000206712	RNU6-26P	3618
ENSG00000172320	OR5A1	3616
ENSG00000239494	RN7SL333P	3615
ENSG00000243886	MTCH2P1	3612
ENSG00000238251	NSA2P7	3612
ENSG00000228247	UBBP2	3612
ENSG00000225294	OSTCP2	3610
ENSG00000287114	ENSG00000287114.1	3610
ENSG00000230014	LINC00709	3609
ENSG00000276775	IGHV4-4	3607
ENSG00000283695	ENSG00000283695.1	3607
ENSG00000253919	THAP12P7	3606
ENSG00000265547	ENSG00000265547.1	3605
ENSG00000287046	ENSG00000287046.1	3605
ENSG00000234324	RPL9P2	3605
ENSG00000267336	EIF4A2P1	3604
ENSG00000253743	MARK2P11	3604
ENSG00000216718	RPL21P68	3601
ENSG00000258383	ENSG00000258383.1	3599
ENSG00000235412	TTTY4B	3598
ENSG00000258723	ENSG00000258723.1	3597
ENSG00000244791	ENSG00000244791.3	3596
ENSG00000235338	DUSP5P2	3596
ENSG00000286777	ENSG00000286777.1	3594
ENSG00000224918	ENSG00000224918.1	3593
ENSG00000274723	ENSG00000274723.1	3593
ENSG00000237124	MTND2P11	3591
ENSG00000263505	SLC25A3P3	3591
ENSG00000243777	ENSG00000243777.1	3590
ENSG00000204424	LY6G6F	3590
ENSG00000280537	ENSG00000280537.2	3589
ENSG00000261499	ENSG00000261499.2	3588
ENSG00000228159	LINC01674	3588
ENSG00000239402	CYP4F62P	3587
ENSG00000216331	H1-12P	3587
ENSG00000250859	HNRNPKP1	3587
ENSG00000207001	SNORD116-2	3585
ENSG00000225124	RPL23AP36	3585
ENSG00000249737	ENSG00000249737.1	3585
ENSG00000229926	IL9RP1	3584
ENSG00000185247	MAGEA11	3584
ENSG00000261914	RPL23AP84	3584
ENSG00000257912	LINC02258	3583
ENSG00000260844	ENSG00000260844.2	3583
ENSG00000261612	SUB1P3	3582
ENSG00000200502	Y_RNA_ENSG00000200502	3581
ENSG00000276712	MIR7111	3581
ENSG00000228948	SLC25A6P5	3581
ENSG00000244671	RN7SL280P	3581
ENSG00000280148	ENSG00000280148.1	3580
ENSG00000240721	RPS4XP15	3578
ENSG00000250455	ENSG00000250455.1	3575
ENSG00000267623	ENSG00000267623.4	3574
ENSG00000199879	RNVU1-22	3573
ENSG00000257171	ENSG00000257171.2	3572
ENSG00000278981	ENSG00000278981.1	3570
ENSG00000197125	OR8B8	3570
ENSG00000229023	RAB1AP1	3569
ENSG00000229274	LINC02829	3568
ENSG00000227278	ENSG00000227278.1	3568
ENSG00000228538	ENSG00000228538.7	3567
ENSG00000271480	MTND3P19	3562
ENSG00000271137	AKTIPP1	3562
ENSG00000267554	ENSG00000267554.1	3561
ENSG00000269859	ZNF628-DT	3560
ENSG00000263740	RN7SL4P	3558
ENSG00000279730	KMT5AP1	3558
ENSG00000092009	CMA1	3558
ENSG00000286361	ENSG00000286361.1	3557
ENSG00000223460	GAPDHP69	3557
ENSG00000288555	ENSG00000288555.1	3555
ENSG00000279774	ENSG00000279774.1	3555
ENSG00000248659	CARMIL2P1	3554
ENSG00000235434	RNF186-AS1	3554
ENSG00000240651	SEPTIN7P4	3553
ENSG00000258464	ENSG00000258464.2	3552
ENSG00000255216	ENSG00000255216.2	3551
ENSG00000263426	RN7SL471P	3549
ENSG00000232829	GSTO3P	3549
ENSG00000266988	ENSG00000266988.6	3549
ENSG00000175329	ISX	3548
ENSG00000241651	RPL15P8	3548
ENSG00000237417	XRCC6P1	3547
ENSG00000233662	CALM2P4	3546
ENSG00000283346	MIR6511B2	3544
ENSG00000257773	ST13P3	3544
ENSG00000231992	ENSG00000231992.1	3544
ENSG00000223679	ENSG00000223679.1	3543
ENSG00000239395	ENSG00000239395.2	3542
ENSG00000260183	ENSG00000260183.1	3542
ENSG00000215900	SELENOWP1	3540
ENSG00000230845	GSTA10P	3540
ENSG00000235149	ENSG00000235149.1	3538
ENSG00000239835	PARLP1	3538
ENSG00000207392	SNORA20	3538
ENSG00000242986	RPL21P99	3537
ENSG00000232794	HNRNPDP1	3537
ENSG00000211973	IGHV1-69	3533
ENSG00000237320	ENSG00000237320.2	3531
ENSG00000234938	ENSG00000234938.2	3530
ENSG00000275598	ENSG00000275598.1	3529
ENSG00000277840	ENSG00000277840.1	3529
ENSG00000258336	DUX4L52	3528
ENSG00000272071	ENSG00000272071.1	3526
ENSG00000226523	ENSG00000226523.1	3525
ENSG00000236961	ENSG00000236961.1	3525
ENSG00000200731	RNU1-124P	3525
ENSG00000248283	CCNL2P1	3524
ENSG00000267105	ENSG00000267105.1	3524
ENSG00000273554	ENSG00000273554.4	3523
ENSG00000243383	RN7SL89P	3522
ENSG00000239570	SETP11	3519
ENSG00000198445	CCT8L2	3519
ENSG00000270479	BNIP3P37	3517
ENSG00000249271	HNRNPA1P44	3515
ENSG00000249688	ENSG00000249688.1	3515
ENSG00000243828	ENSG00000243828.2	3515
ENSG00000213005	PTTG3P	3514
ENSG00000236938	ENSG00000236938.1	3512
ENSG00000269842	ENSG00000269842.6	3511
ENSG00000286505	ENSG00000286505.1	3511
ENSG00000284293	MIR7113	3511
ENSG00000282122	IGHV7-4-1	3508
ENSG00000223872	ENSG00000223872.2	3506
ENSG00000259657	PIGHP1	3506
ENSG00000229752	RPL7P10	3506
ENSG00000233799	ENSG00000233799.1	3505
ENSG00000244623	OR2AE1	3504
ENSG00000242049	DNAJB8-AS1	3503
ENSG00000206819	RNU6-260P	3502
ENSG00000239809	ENSG00000239809.1	3502
ENSG00000270082	ENSG00000270082.1	3502
ENSG00000229273	ENSG00000229273.1	3501
ENSG00000211491	MIR320D1	3501
ENSG00000287974	ENSG00000287974.1	3498
ENSG00000264177	ENSG00000264177.1	3498
ENSG00000200674	RN7SKP160	3498
ENSG00000251193	ENSG00000251193.1	3497
ENSG00000230228	H3P1	3497
ENSG00000250197	HMGN1P15	3497
ENSG00000263482	ANTXRLP1	3496
ENSG00000258088	ENSG00000258088.1	3495
ENSG00000260022	ENSG00000260022.1	3495
ENSG00000279509	ENSG00000279509.1	3495
ENSG00000261549	ENSG00000261549.2	3491
ENSG00000236440	COPRSP1	3490
ENSG00000244585	RPL12P33	3490
ENSG00000044012	GUCA2B	3488
ENSG00000233603	JTBP1	3486
ENSG00000229831	ENSG00000229831.2	3485
ENSG00000275496	ENSG00000275496.4	3483
ENSG00000168158	OR2C1	3482
ENSG00000249145	LINC02517	3482
ENSG00000163202	LCE3D	3481
ENSG00000263443	ENSG00000263443.1	3480
ENSG00000270314	ENSG00000270314.1	3480
ENSG00000288645	ENSG00000288645.1	3480
ENSG00000197768	STPG3	3479
ENSG00000218536	ENSG00000218536.1	3479
ENSG00000260550	ENSG00000260550.2	3479
ENSG00000276988	Metazoa_SRP_ENSG00000276988	3478
ENSG00000219941	KRT18P50	3478
ENSG00000229014	RPL30P13	3478
ENSG00000225936	SLC18A2-AS1	3477
ENSG00000271356	USP21P2	3477
ENSG00000272183	ENSG00000272183.1	3477
ENSG00000250238	WEE1P1	3474
ENSG00000268747	ENSG00000268747.1	3474
ENSG00000231653	ENSG00000231653.1	3472
ENSG00000280119	ENSG00000280119.1	3471
ENSG00000199072	MIRLET7F1	3470
ENSG00000243141	RPL23AP66	3470
ENSG00000235649	MXRA5Y	3470
ENSG00000136834	OR1J1	3469
ENSG00000287788	ENSG00000287788.1	3468
ENSG00000287781	ENSG00000287781.1	3468
ENSG00000267257	ENSG00000267257.1	3467
ENSG00000233602	ERI3-IT1	3467
ENSG00000256596	ENSG00000256596.1	3467
ENSG00000223822	EEF1A1P1	3467
ENSG00000259288	BUB1B-PAK6	3460
ENSG00000250972	CKS1BP5	3458
ENSG00000250446	LINC01332	3458
ENSG00000204049	ENSG00000204049.1	3457
ENSG00000226878	GSTM3P2	3456
ENSG00000285992	ENSG00000285992.1	3455
ENSG00000146378	TAAR2	3454
ENSG00000230969	LINC02090	3454
ENSG00000228777	LINC02534	3452
ENSG00000184106	TREML3P	3452
ENSG00000286463	ENSG00000286463.1	3452
ENSG00000199804	RNA5SP383	3451
ENSG00000277435	ENSG00000277435.1	3450
ENSG00000225337	ENSG00000225337.1	3449
ENSG00000210151	MT-TS1	3448
ENSG00000241527	CA15P1	3448
ENSG00000236913	RPS13P3	3448
ENSG00000248261	ENSG00000248261.2	3447
ENSG00000228452	C1orf50-AS1	3446
ENSG00000197149	ENSG00000197149.5	3445
ENSG00000286921	ENSG00000286921.1	3445
ENSG00000124227	ANKRD60	3444
ENSG00000185203	WASIR1_ENSG00000185203	3444
ENSG00000287138	ENSG00000287138.1	3444
ENSG00000126251	GPR42	3442
ENSG00000254795	OR5AP1P	3442
ENSG00000278484	ENSG00000278484.1	3440
ENSG00000233214	ENSG00000233214.1	3438
ENSG00000286506	ENSG00000286506.2	3437
ENSG00000280353	ENSG00000280353.1	3437
ENSG00000286694	ENSG00000286694.1	3436
ENSG00000260053	ABCB10P4	3436
ENSG00000233416	RPS25P3	3435
ENSG00000211891	IGHE	3435
ENSG00000242085	RPS20P33	3435
ENSG00000228808	HMGB3P4	3435
ENSG00000274766	ENSG00000274766.2	3433
ENSG00000215326	GPX1P2	3431
ENSG00000275956	ENSG00000275956.1	3430
ENSG00000269653	ENSG00000269653.1	3429
ENSG00000271989	ENSG00000271989.1	3429
ENSG00000279519	ENSG00000279519.1	3428
ENSG00000248415	GAPDHP61	3427
ENSG00000229992	HMGB3P9	3427
ENSG00000263776	SNORA4	3426
ENSG00000280166	ENSG00000280166.1	3425
ENSG00000266973	ENSG00000266973.1	3425
ENSG00000224330	ENSG00000224330.2	3424
ENSG00000283528	TCAF2C	3424
ENSG00000131059	BPIFA3	3424
ENSG00000263388	ENSG00000263388.1	3424
ENSG00000232383	ENSG00000232383.1	3423
ENSG00000173464	RNASE11	3421
ENSG00000287952	ENSG00000287952.1	3419
ENSG00000278475	ENSG00000278475.1	3416
ENSG00000268293	ENSG00000268293.1	3416
ENSG00000240723	RN7SL382P	3416
ENSG00000237286	CARD11-AS1	3416
ENSG00000285833	ENSG00000285833.1	3415
ENSG00000229087	RPS26P18	3414
ENSG00000240776	RPS10P4	3414
ENSG00000230502	ENSG00000230502.1	3414
ENSG00000250329	POGLUT2P1	3412
ENSG00000262503	ENSG00000262503.1	3412
ENSG00000251991	RNU7-49P	3412
ENSG00000261204	ENSG00000261204.1	3412
ENSG00000237224	ENSG00000237224.4	3410
ENSG00000258460	ENSG00000258460.4	3409
ENSG00000248394	FOSL1P1	3407
ENSG00000254792	ENSG00000254792.1	3407
ENSG00000235062	BCRP5	3406
ENSG00000227353	RAB28P3	3406
ENSG00000255157	DEFB130C	3405
ENSG00000278909	ENSG00000278909.1	3405
ENSG00000255192	NANOGP8	3403
ENSG00000250164	ENSG00000250164.1	3403
ENSG00000163283	ALPP	3400
ENSG00000218350	LYPLA1P3	3400
ENSG00000279883	ENSG00000279883.1	3399
ENSG00000226706	ENSG00000226706.1	3398
ENSG00000225192	ZNF33BP1	3396
ENSG00000187733	AMY1C	3396
ENSG00000279162	ENSG00000279162.1	3394
ENSG00000233287	ENSG00000233287.1	3390
ENSG00000242457	RBBP4P2	3390
ENSG00000286258	ENSG00000286258.1	3390
ENSG00000234394	LINC03025_ENSG00000234394	3389
ENSG00000228546	PMS2P12	3388
ENSG00000248794	ENSG00000248794.1	3388
ENSG00000238137	ARPC3P2	3385
ENSG00000242683	RPL12P21	3384
ENSG00000242431	RPL21P52	3383
ENSG00000196156	KRTAP4-3	3382
ENSG00000214867	SRSF9P1	3380
ENSG00000226767	ENSG00000226767.1	3380
ENSG00000275126	H4C13	3379
ENSG00000244527	RPL21P128	3378
ENSG00000214820	MPRIPP1	3377
ENSG00000240386	LCE1F	3377
ENSG00000257541	LINC02403	3377
ENSG00000231948	HS1BP3-IT1	3377
ENSG00000228413	ARL8BP1	3377
ENSG00000227066	ENSG00000227066.2	3376
ENSG00000255092	ENSG00000255092.1	3376
ENSG00000287199	ENSG00000287199.1	3375
ENSG00000227418	PCGEM1	3375
ENSG00000251206	TILRLS	3375
ENSG00000259083	PNN-AS1	3374
ENSG00000256803	ENSG00000256803.1	3374
ENSG00000243260	RN7SL558P	3374
ENSG00000216471	RPSAP43	3373
ENSG00000259691	FKBP1AP2	3373
ENSG00000240671	IGKV1-8	3373
ENSG00000284988	LINC02203_ENSG00000284988	3371
ENSG00000256630	ENSG00000256630.1	3371
ENSG00000267315	UFM1P2	3370
ENSG00000248279	LINC02120	3370
ENSG00000287191	ENSG00000287191.2	3370
ENSG00000188512	ENSG00000188512.6	3367
ENSG00000259161	NPM1P20	3367
ENSG00000248780	ARL4AP2	3367
ENSG00000285628	ENSG00000285628.1	3366
ENSG00000240677	MYL6P4	3365
ENSG00000244550	ENSG00000244550.1	3365
ENSG00000270060	ENSG00000270060.1	3362
ENSG00000267579	ENSG00000267579.1	3362
ENSG00000223946	ENSG00000223946.1	3361
ENSG00000205444	KU-MEL-3	3361
ENSG00000227805	RPL21P90	3360
ENSG00000227386	ENSG00000227386.1	3360
ENSG00000230758	SNAP23P1	3359
ENSG00000235058	ZMYND10-AS1	3358
ENSG00000260332	DPPA3P11	3358
ENSG00000286400	ENSG00000286400.1	3358
ENSG00000274584	ENSG00000274584.1	3358
ENSG00000211643	IGLV5-52	3358
ENSG00000259792	ENSG00000259792.1	3357
ENSG00000213046	EEF1A1P32	3356
ENSG00000257957	QRSL1P3	3356
ENSG00000224797	ENSG00000224797.1	3355
ENSG00000255231	MRPS36P4	3353
ENSG00000238003	RPL10P4	3352
ENSG00000254432	ENSG00000254432.1	3350
ENSG00000261363	ENSG00000261363.2	3350
ENSG00000248956	HMGB1P44	3350
ENSG00000279295	ENSG00000279295.1	3350
ENSG00000278698	ENSG00000278698.1	3350
ENSG00000285947	ENSG00000285947.1	3349
ENSG00000254844	ENSG00000254844.4	3348
ENSG00000253081	RNU4ATAC17P	3347
ENSG00000225580	PA2G4P5	3347
ENSG00000271525	ARF4P1	3346
ENSG00000230720	LINC02644	3345
ENSG00000287669	ENSG00000287669.1	3343
ENSG00000288017	ENSG00000288017.1	3343
ENSG00000242945	RPL29P32	3341
ENSG00000229054	RPS29P14	3341
ENSG00000223175	RNU4-61P	3341
ENSG00000253079	NRON	3341
ENSG00000250563	KNOP1P5	3340
ENSG00000278985	ENSG00000278985.1	3339
ENSG00000283366	ENSG00000283366.2	3339
ENSG00000271142	YWHAQP7	3339
ENSG00000272474	SNORD113-5	3338
ENSG00000255059	PPIAP43	3338
ENSG00000284631	SCYGR4	3338
ENSG00000270098	LDHAL6EP	3338
ENSG00000180988	OR52N2	3336
ENSG00000286825	ENSG00000286825.1	3336
ENSG00000227212	PFN1P6	3335
ENSG00000237445	ENSG00000237445.2	3335
ENSG00000287563	ENSG00000287563.1	3335
ENSG00000279903	SLC7A2-IT1	3335
ENSG00000273542	H4C12	3335
ENSG00000172912	COX6B1P3	3334
ENSG00000242527	ENSG00000242527.1	3333
ENSG00000243333	RN7SL174P	3333
ENSG00000255272	ENSG00000255272.1	3326
ENSG00000237581	ENSG00000237581.1	3325
ENSG00000250210	ENSG00000250210.5	3325
ENSG00000279250	ENSG00000279250.1	3324
ENSG00000234622	ENSG00000234622.6	3323
ENSG00000283822	MIR639	3322
ENSG00000239454	LINC02047	3321
ENSG00000254213	PRXL2AP2	3321
ENSG00000286268	ENSG00000286268.1	3319
ENSG00000240882	PTOV1P1	3318
ENSG00000253584	ENSG00000253584.1	3317
ENSG00000215734	MRPL20P1	3317
ENSG00000271127	ENSG00000271127.2	3315
ENSG00000249489	GAPDHP70	3315
ENSG00000233018	ENSG00000233018.1	3315
ENSG00000225225	ARL2BPP10	3313
ENSG00000279330	ENSG00000279330.1	3313
ENSG00000235264	RPL5P28	3312
ENSG00000200087	SNORA73B	3312
ENSG00000241961	RPL17P31	3311
ENSG00000213275	IFITM9P	3310
ENSG00000239819	IGKV1D-8	3310
ENSG00000267247	ENSG00000267247.1	3309
ENSG00000242439	ENSG00000242439.1	3308
ENSG00000189372	ENSG00000189372.4	3307
ENSG00000250313	LINC02229	3307
ENSG00000286064	ENSG00000286064.1	3306
ENSG00000279108	ENSG00000279108.1	3304
ENSG00000230556	ENSG00000230556.1	3304
ENSG00000231056	LINC02522	3304
ENSG00000253321	ENSG00000253321.1	3303
ENSG00000254566	ENSG00000254566.1	3301
ENSG00000266501	ATG12P1	3300
ENSG00000200882	RNU6-681P	3300
ENSG00000158639	PAGE5	3299
ENSG00000241281	RPL31P26	3297
ENSG00000283601	MS4A19P	3296
ENSG00000235550	ANKRD26P2	3296
ENSG00000202093	SNORD58C	3296
ENSG00000243264	IGKV2D-29	3296
ENSG00000260644	HERC2P5	3295
ENSG00000260532	ENSG00000260532.1	3292
ENSG00000272783	ENSG00000272783.1	3292
ENSG00000232742	RHOQP2	3292
ENSG00000197706	OR6C74	3291
ENSG00000286649	ENSG00000286649.1	3291
ENSG00000271639	PPFIA1P1	3290
ENSG00000257762	LINC02401	3289
ENSG00000287298	ENSG00000287298.1	3289
ENSG00000199395	RNA5SP93	3286
ENSG00000231788	RPL31P50	3285
ENSG00000256944	TMEM109-DT	3285
ENSG00000213237	PTMAP10	3284
ENSG00000242922	RPL21P104	3284
ENSG00000260689	HNRNPA3P11	3283
ENSG00000243312	RPL6P13	3282
ENSG00000286678	ENSG00000286678.1	3281
ENSG00000287490	ENSG00000287490.1	3280
ENSG00000263583	MIR4522	3279
ENSG00000259508	ENSG00000259508.1	3279
ENSG00000235559	NOP56P1	3278
ENSG00000223344	ENSG00000223344.1	3278
ENSG00000223760	MED15P9_ENSG00000223760	3277
ENSG00000267150	ENSG00000267150.1	3277
ENSG00000279182	ENSG00000279182.1	3277
ENSG00000255993	PSMC1P9	3276
ENSG00000250741	NT5C1B-RDH14	3275
ENSG00000260932	ENSG00000260932.1	3274
ENSG00000225710	PDE4DIPP8	3272
ENSG00000244730	PHF5AP3	3270
ENSG00000215349	MRPL3P1	3268
ENSG00000242706	RPS27AP9	3268
ENSG00000232060	SLC4A1APP1	3268
ENSG00000215604	ZNF962P	3268
ENSG00000232717	TRIM51JP	3267
ENSG00000236813	BTF3P8	3266
ENSG00000226905	ENSG00000226905.1	3266
ENSG00000200879	SNORD14E	3265
ENSG00000213078	ENSG00000213078.3	3265
ENSG00000279835	ENSG00000279835.1	3264
ENSG00000213050	TPM3P1	3264
ENSG00000226296	ENSG00000226296.1	3264
ENSG00000248231	KRT8P4	3264
ENSG00000237220	ENSG00000237220.1	3263
ENSG00000237329	ENSG00000237329.2	3262
ENSG00000231313	CLIC1P1	3262
ENSG00000228331	RPL17P43	3262
ENSG00000283805	MIR636	3261
ENSG00000264138	ENSG00000264138.1	3261
ENSG00000259312	ENSG00000259312.1	3261
ENSG00000276308	ENSG00000276308.1	3257
ENSG00000287060	ENSG00000287060.1	3257
ENSG00000238185	ENSG00000238185.1	3256
ENSG00000225720	ENSG00000225720.8	3254
ENSG00000286570	ENSG00000286570.1	3252
ENSG00000227379	PPIAP2	3251
ENSG00000252755	RNU6-703P	3250
ENSG00000231762	ENSG00000231762.1	3249
ENSG00000225759	LINC00489	3249
ENSG00000287597	ENSG00000287597.1	3249
ENSG00000278341	ENSG00000278341.1	3248
ENSG00000263041	ENSG00000263041.2	3248
ENSG00000248522	SBF1P1	3248
ENSG00000255030	OR8B5P	3248
ENSG00000258975	ENSG00000258975.2	3247
ENSG00000204663	CST13P_ENSG00000204663	3247
ENSG00000251892	RNU7-84P	3247
ENSG00000218565	ENSG00000218565.2	3246
ENSG00000225272	RPL21P27	3245
ENSG00000256682	ENSG00000256682.2	3244
ENSG00000272418	ENSG00000272418.1	3244
ENSG00000234692	ENSG00000234692.1	3243
ENSG00000213080	ENSG00000213080.3	3243
ENSG00000286011	ENSG00000286011.2	3242
ENSG00000202337	RNU6-8	3241
